id,video,frame,bbox_x,bbox_y,bbox_w,bbox_h
1,Video_1.mp4,486,221,39,295,186
1,Video_1.mp4,487,116,189,308,243
1,Video_1.mp4,487,290,66,380,198
1,Video_1.mp4,487,221,39,295,186
1,Video_1.mp4,488,116,188,309,244
1,Video_1.mp4,488,291,66,380,198
1,Video_1.mp4,488,220,39,297,187
1,Video_1.mp4,489,116,188,308,244
1,Video_1.mp4,489,290,66,381,198
1,Video_1.mp4,489,220,39,298,187
1,Video_1.mp4,490,116,187,308,245
1,Video_1.mp4,490,290,66,380,198
1,Video_1.mp4,490,220,39,299,187
1,Video_1.mp4,491,116,187,308,245
1,Video_1.mp4,491,291,65,379,197
1,Video_1.mp4,491,220,39,299,187
1,Video_1.mp4,492,116,185,308,247
1,Video_1.mp4,492,292,65,377,196
1,Video_1.mp4,492,221,39,298,186
1,Video_1.mp4,493,116,184,308,248
1,Video_1.mp4,493,292,65,378,196
1,Video_1.mp4,493,222,39,297,185
1,Video_1.mp4,494,116,184,309,248
1,Video_1.mp4,494,292,65,378,196
1,Video_1.mp4,494,222,38,297,186
1,Video_1.mp4,495,116,184,309,248
1,Video_1.mp4,495,293,66,378,196
1,Video_1.mp4,495,221,38,299,186
1,Video_1.mp4,496,116,183,308,249
1,Video_1.mp4,496,293,66,378,197
1,Video_1.mp4,496,221,38,299,186
1,Video_1.mp4,497,115,183,309,249
1,Video_1.mp4,497,293,66,380,197
1,Video_1.mp4,497,221,38,300,187
1,Video_1.mp4,498,115,184,309,248
1,Video_1.mp4,498,293,65,382,198
1,Video_1.mp4,498,218,37,306,191
1,Video_1.mp4,499,114,184,309,248
1,Video_1.mp4,499,294,65,382,198
1,Video_1.mp4,499,223,37,300,186
1,Video_1.mp4,500,114,183,309,249
1,Video_1.mp4,500,295,65,382,197
1,Video_1.mp4,500,223,36,299,185
1,Video_1.mp4,501,114,183,308,249
1,Video_1.mp4,501,296,65,382,197
1,Video_1.mp4,501,225,36,302,186
1,Video_1.mp4,502,114,182,308,250
1,Video_1.mp4,502,296,65,383,197
1,Video_1.mp4,502,227,36,304,187
1,Video_1.mp4,503,114,183,308,249
1,Video_1.mp4,503,297,65,381,196
1,Video_1.mp4,503,226,35,308,190
1,Video_1.mp4,504,114,182,308,250
1,Video_1.mp4,504,298,65,380,194
1,Video_1.mp4,504,228,34,306,189
1,Video_1.mp4,505,114,182,308,250
1,Video_1.mp4,505,297,65,381,194
1,Video_1.mp4,505,230,34,307,189
1,Video_1.mp4,506,114,182,308,250
1,Video_1.mp4,506,296,64,382,195
1,Video_1.mp4,506,231,33,306,188
1,Video_1.mp4,507,114,182,308,250
1,Video_1.mp4,507,295,64,385,197
1,Video_1.mp4,507,231,32,305,187
1,Video_1.mp4,508,114,184,309,248
1,Video_1.mp4,508,294,64,386,197
1,Video_1.mp4,508,230,32,306,187
1,Video_1.mp4,509,114,184,309,248
1,Video_1.mp4,509,294,64,386,197
1,Video_1.mp4,509,229,32,309,188
1,Video_1.mp4,510,116,183,309,249
1,Video_1.mp4,510,295,63,385,197
1,Video_1.mp4,510,229,31,309,188
1,Video_1.mp4,511,117,183,309,249
1,Video_1.mp4,511,295,63,385,197
1,Video_1.mp4,511,232,31,309,188
1,Video_1.mp4,512,118,183,309,249
1,Video_1.mp4,512,295,63,385,197
1,Video_1.mp4,512,233,30,309,188
1,Video_1.mp4,513,119,184,309,248
1,Video_1.mp4,513,295,62,385,198
1,Video_1.mp4,513,235,30,307,186
1,Video_1.mp4,514,121,185,310,247
1,Video_1.mp4,514,295,62,385,198
1,Video_1.mp4,514,236,30,306,185
1,Video_1.mp4,515,123,186,309,246
1,Video_1.mp4,515,295,62,385,197
1,Video_1.mp4,515,237,30,306,185
1,Video_1.mp4,516,124,187,309,245
1,Video_1.mp4,516,295,62,386,198
1,Video_1.mp4,516,237,30,307,184
1,Video_1.mp4,517,125,189,308,243
1,Video_1.mp4,517,295,62,386,198
1,Video_1.mp4,517,238,29,305,184
1,Video_1.mp4,518,126,189,308,243
1,Video_1.mp4,518,296,62,385,197
1,Video_1.mp4,518,238,29,306,183
1,Video_1.mp4,519,128,189,308,243
1,Video_1.mp4,519,296,62,385,197
1,Video_1.mp4,519,238,28,306,184
1,Video_1.mp4,520,129,191,308,241
1,Video_1.mp4,520,296,61,385,197
1,Video_1.mp4,520,238,29,307,183
1,Video_1.mp4,521,130,191,309,241
1,Video_1.mp4,521,296,61,384,197
1,Video_1.mp4,521,238,29,307,183
1,Video_1.mp4,522,131,192,309,240
1,Video_1.mp4,522,296,61,384,196
1,Video_1.mp4,522,237,28,307,183
1,Video_1.mp4,523,132,192,309,240
1,Video_1.mp4,523,297,61,383,196
1,Video_1.mp4,523,237,28,307,182
1,Video_1.mp4,524,132,193,309,239
1,Video_1.mp4,524,297,60,383,196
1,Video_1.mp4,524,236,28,308,182
1,Video_1.mp4,525,134,193,309,239
1,Video_1.mp4,525,297,60,383,196
1,Video_1.mp4,525,236,28,308,182
1,Video_1.mp4,526,134,194,309,238
1,Video_1.mp4,526,297,60,384,196
1,Video_1.mp4,526,234,28,310,183
1,Video_1.mp4,527,135,194,308,238
1,Video_1.mp4,527,297,60,384,196
1,Video_1.mp4,527,233,29,310,183
1,Video_1.mp4,528,136,195,308,237
1,Video_1.mp4,528,297,60,384,195
1,Video_1.mp4,528,233,29,311,185
1,Video_1.mp4,529,136,196,308,236
1,Video_1.mp4,529,298,59,383,195
1,Video_1.mp4,529,232,29,312,185
1,Video_1.mp4,530,137,197,308,235
1,Video_1.mp4,530,298,59,383,195
1,Video_1.mp4,530,231,29,314,186
1,Video_1.mp4,531,137,198,308,234
1,Video_1.mp4,531,297,59,385,195
1,Video_1.mp4,531,227,29,320,190
1,Video_1.mp4,532,137,198,308,234
1,Video_1.mp4,532,298,59,384,195
1,Video_1.mp4,532,226,29,319,190
1,Video_1.mp4,533,137,197,308,235
1,Video_1.mp4,533,298,58,384,195
1,Video_1.mp4,533,226,29,317,189
1,Video_1.mp4,534,137,197,308,235
1,Video_1.mp4,534,298,58,384,194
1,Video_1.mp4,534,225,29,317,189
1,Video_1.mp4,535,137,196,308,236
1,Video_1.mp4,535,298,58,383,194
1,Video_1.mp4,535,224,29,318,191
1,Video_1.mp4,536,137,195,308,237
1,Video_1.mp4,536,298,58,384,194
1,Video_1.mp4,536,223,30,318,191
1,Video_1.mp4,537,137,195,308,237
1,Video_1.mp4,537,297,58,384,194
1,Video_1.mp4,537,222,30,319,193
1,Video_1.mp4,538,138,194,307,238
1,Video_1.mp4,538,297,58,384,194
1,Video_1.mp4,538,221,30,315,191
1,Video_1.mp4,539,137,193,308,239
1,Video_1.mp4,539,296,58,386,195
1,Video_1.mp4,539,219,31,312,189
1,Video_1.mp4,540,137,192,307,240
1,Video_1.mp4,540,296,58,386,195
1,Video_1.mp4,540,218,31,311,189
1,Video_1.mp4,541,137,192,307,240
1,Video_1.mp4,541,295,58,387,195
1,Video_1.mp4,541,217,32,309,187
1,Video_1.mp4,542,137,192,307,240
1,Video_1.mp4,542,295,58,386,195
1,Video_1.mp4,542,216,32,307,186
1,Video_1.mp4,543,136,191,308,241
1,Video_1.mp4,543,295,58,387,196
1,Video_1.mp4,543,216,33,306,186
1,Video_1.mp4,544,136,190,307,242
1,Video_1.mp4,544,295,58,387,196
1,Video_1.mp4,544,215,33,306,186
1,Video_1.mp4,545,136,189,307,243
1,Video_1.mp4,545,294,58,388,196
1,Video_1.mp4,545,216,33,305,186
1,Video_1.mp4,546,136,189,307,243
1,Video_1.mp4,546,294,58,389,196
1,Video_1.mp4,546,216,33,305,186
1,Video_1.mp4,547,136,189,307,243
1,Video_1.mp4,547,294,58,388,197
1,Video_1.mp4,547,216,34,305,185
1,Video_1.mp4,548,135,188,308,244
1,Video_1.mp4,548,293,58,388,197
1,Video_1.mp4,548,217,34,304,185
1,Video_1.mp4,549,135,188,308,244
1,Video_1.mp4,549,293,59,387,196
1,Video_1.mp4,549,217,34,304,185
1,Video_1.mp4,550,135,188,307,244
1,Video_1.mp4,550,293,59,386,195
1,Video_1.mp4,550,216,34,305,186
1,Video_1.mp4,551,135,188,307,244
1,Video_1.mp4,551,292,60,386,195
1,Video_1.mp4,551,216,34,305,186
1,Video_1.mp4,552,135,188,307,244
1,Video_1.mp4,552,291,60,386,196
1,Video_1.mp4,552,217,34,304,185
1,Video_1.mp4,553,135,188,307,244
1,Video_1.mp4,553,290,61,386,195
1,Video_1.mp4,553,217,35,304,184
1,Video_1.mp4,554,135,188,308,244
1,Video_1.mp4,554,290,62,388,196
1,Video_1.mp4,554,217,35,304,184
1,Video_1.mp4,555,135,188,308,244
1,Video_1.mp4,555,290,63,388,197
1,Video_1.mp4,555,216,35,305,186
1,Video_1.mp4,556,135,188,308,244
1,Video_1.mp4,556,289,64,388,197
1,Video_1.mp4,556,216,35,305,186
1,Video_1.mp4,557,135,188,308,244
1,Video_1.mp4,557,290,64,388,197
1,Video_1.mp4,557,216,35,305,186
1,Video_1.mp4,558,135,188,308,244
1,Video_1.mp4,558,290,64,388,197
1,Video_1.mp4,558,216,35,306,187
1,Video_1.mp4,559,135,188,308,244
1,Video_1.mp4,559,291,65,387,196
1,Video_1.mp4,559,216,35,306,187
1,Video_1.mp4,560,135,188,308,244
1,Video_1.mp4,560,291,65,387,196
1,Video_1.mp4,560,216,35,307,187
1,Video_1.mp4,561,135,188,308,244
1,Video_1.mp4,561,291,65,388,197
1,Video_1.mp4,561,216,35,307,187
1,Video_1.mp4,562,135,188,308,244
1,Video_1.mp4,562,290,65,388,197
1,Video_1.mp4,562,216,34,307,188
1,Video_1.mp4,563,136,188,307,244
1,Video_1.mp4,563,290,65,388,197
1,Video_1.mp4,563,215,34,308,188
1,Video_1.mp4,564,135,188,308,244
1,Video_1.mp4,564,290,65,388,197
1,Video_1.mp4,564,216,34,306,188
1,Video_1.mp4,565,135,188,308,244
1,Video_1.mp4,565,289,65,388,197
1,Video_1.mp4,565,216,34,306,187
1,Video_1.mp4,566,135,188,308,244
1,Video_1.mp4,566,289,65,388,197
1,Video_1.mp4,566,216,34,305,187
1,Video_1.mp4,567,135,189,308,243
1,Video_1.mp4,567,289,65,387,197
1,Video_1.mp4,567,216,33,305,188
1,Video_1.mp4,568,135,189,308,243
1,Video_1.mp4,568,289,65,387,197
1,Video_1.mp4,568,215,33,305,188
1,Video_1.mp4,569,135,189,308,243
1,Video_1.mp4,569,289,65,387,197
1,Video_1.mp4,569,215,33,304,187
1,Video_1.mp4,570,135,190,308,242
1,Video_1.mp4,570,289,65,387,197
1,Video_1.mp4,570,215,33,305,188
1,Video_1.mp4,571,135,191,308,241
1,Video_1.mp4,571,289,65,387,197
1,Video_1.mp4,571,215,33,306,189
1,Video_1.mp4,572,135,192,308,240
1,Video_1.mp4,572,289,65,387,197
1,Video_1.mp4,572,215,33,307,190
1,Video_1.mp4,573,134,193,308,239
1,Video_1.mp4,573,290,65,387,197
1,Video_1.mp4,573,214,33,308,190
1,Video_1.mp4,574,134,194,308,238
1,Video_1.mp4,574,290,65,387,197
1,Video_1.mp4,574,213,33,314,194
1,Video_1.mp4,575,133,195,308,237
1,Video_1.mp4,575,291,64,387,198
1,Video_1.mp4,575,217,32,312,194
1,Video_1.mp4,576,132,196,308,236
1,Video_1.mp4,576,291,64,388,198
1,Video_1.mp4,576,225,32,304,188
1,Video_1.mp4,577,131,196,308,236
1,Video_1.mp4,577,291,64,388,198
1,Video_1.mp4,577,229,31,303,187
1,Video_1.mp4,578,131,196,308,236
1,Video_1.mp4,578,291,64,388,198
1,Video_1.mp4,578,229,30,306,189
1,Video_1.mp4,579,131,195,307,237
1,Video_1.mp4,579,291,64,389,198
1,Video_1.mp4,579,230,30,306,188
1,Video_1.mp4,580,129,194,308,238
1,Video_1.mp4,580,291,63,388,198
1,Video_1.mp4,580,225,30,306,188
1,Video_1.mp4,581,128,194,308,238
1,Video_1.mp4,581,290,64,388,198
1,Video_1.mp4,581,225,30,307,188
1,Video_1.mp4,582,126,193,308,239
1,Video_1.mp4,582,291,64,387,197
1,Video_1.mp4,582,230,30,303,185
1,Video_1.mp4,583,124,191,308,241
1,Video_1.mp4,583,290,63,387,197
1,Video_1.mp4,583,232,29,303,185
1,Video_1.mp4,584,123,189,308,243
1,Video_1.mp4,584,289,62,388,198
1,Video_1.mp4,584,233,29,306,186
1,Video_1.mp4,585,122,188,308,244
1,Video_1.mp4,585,289,61,388,197
1,Video_1.mp4,585,234,28,307,187
1,Video_1.mp4,586,121,186,307,246
1,Video_1.mp4,586,290,60,387,198
1,Video_1.mp4,586,236,28,307,186
1,Video_1.mp4,587,120,185,307,247
1,Video_1.mp4,587,289,60,387,197
1,Video_1.mp4,587,234,27,308,187
1,Video_1.mp4,588,120,185,306,247
1,Video_1.mp4,588,289,60,386,196
1,Video_1.mp4,588,234,27,306,185
1,Video_1.mp4,589,119,185,306,247
1,Video_1.mp4,589,290,59,385,195
1,Video_1.mp4,589,234,26,305,184
1,Video_1.mp4,590,117,185,306,247
1,Video_1.mp4,590,291,58,383,195
1,Video_1.mp4,590,236,26,307,184
1,Video_1.mp4,591,116,186,305,246
1,Video_1.mp4,591,295,59,377,190
1,Video_1.mp4,591,237,26,308,184
1,Video_1.mp4,592,114,187,306,245
1,Video_1.mp4,592,291,58,384,194
1,Video_1.mp4,592,238,25,307,184
1,Video_1.mp4,593,113,188,305,244
1,Video_1.mp4,593,290,58,386,195
1,Video_1.mp4,593,239,25,307,183
1,Video_1.mp4,594,111,188,305,244
1,Video_1.mp4,594,290,57,386,196
1,Video_1.mp4,594,239,25,307,183
1,Video_1.mp4,595,112,189,304,243
1,Video_1.mp4,595,289,58,387,195
1,Video_1.mp4,595,240,25,306,181
1,Video_1.mp4,596,113,188,304,244
1,Video_1.mp4,596,288,58,388,196
1,Video_1.mp4,596,240,25,307,181
1,Video_1.mp4,597,115,189,304,243
1,Video_1.mp4,597,289,58,386,195
1,Video_1.mp4,597,239,24,307,181
1,Video_1.mp4,598,117,187,304,245
1,Video_1.mp4,598,293,58,379,191
1,Video_1.mp4,598,239,24,307,181
1,Video_1.mp4,599,119,186,304,246
1,Video_1.mp4,599,290,58,385,193
1,Video_1.mp4,599,239,24,308,181
1,Video_1.mp4,600,121,188,304,244
1,Video_1.mp4,600,289,58,388,195
1,Video_1.mp4,600,239,24,310,182
1,Video_1.mp4,601,124,188,305,244
1,Video_1.mp4,601,289,58,390,196
1,Video_1.mp4,601,237,23,311,183
1,Video_1.mp4,602,126,190,304,242
1,Video_1.mp4,602,291,58,390,196
1,Video_1.mp4,602,237,23,309,181
1,Video_1.mp4,603,128,191,305,241
1,Video_1.mp4,603,293,58,387,194
1,Video_1.mp4,603,239,23,305,178
1,Video_1.mp4,604,130,192,305,240
1,Video_1.mp4,604,291,58,386,193
1,Video_1.mp4,604,241,22,303,177
1,Video_1.mp4,605,132,194,304,238
1,Video_1.mp4,605,290,58,387,193
1,Video_1.mp4,605,243,22,302,176
1,Video_1.mp4,606,134,196,305,236
1,Video_1.mp4,606,289,58,390,195
1,Video_1.mp4,606,244,23,302,175
1,Video_1.mp4,607,137,196,304,236
1,Video_1.mp4,607,290,57,392,196
1,Video_1.mp4,607,245,23,301,173
1,Video_1.mp4,608,140,198,304,234
1,Video_1.mp4,608,292,57,392,196
1,Video_1.mp4,608,245,23,301,173
1,Video_1.mp4,609,142,199,304,233
1,Video_1.mp4,609,293,57,394,197
1,Video_1.mp4,609,245,23,302,172
1,Video_1.mp4,610,143,199,305,233
1,Video_1.mp4,610,295,57,394,196
1,Video_1.mp4,610,245,23,302,172
1,Video_1.mp4,611,145,199,305,233
1,Video_1.mp4,611,296,56,395,196
1,Video_1.mp4,611,245,23,302,171
1,Video_1.mp4,612,147,199,305,233
1,Video_1.mp4,612,297,55,396,197
1,Video_1.mp4,612,244,24,303,171
1,Video_1.mp4,613,150,200,304,232
1,Video_1.mp4,613,297,55,397,197
1,Video_1.mp4,613,243,24,306,172
1,Video_1.mp4,614,150,195,305,237
1,Video_1.mp4,614,296,55,397,197
1,Video_1.mp4,614,246,24,300,168
1,Video_1.mp4,615,152,197,304,235
1,Video_1.mp4,615,288,54,399,197
1,Video_1.mp4,615,247,24,300,166
1,Video_1.mp4,616,153,191,305,241
1,Video_1.mp4,616,285,52,400,198
1,Video_1.mp4,616,254,25,285,155
1,Video_1.mp4,617,154,194,305,238
1,Video_1.mp4,617,282,52,401,197
1,Video_1.mp4,617,256,25,281,150
1,Video_1.mp4,618,154,193,305,239
1,Video_1.mp4,618,276,50,403,199
1,Video_1.mp4,618,259,25,277,146
1,Video_1.mp4,619,155,197,305,235
1,Video_1.mp4,619,275,50,403,198
1,Video_1.mp4,619,259,25,277,143
1,Video_1.mp4,620,156,197,305,235
1,Video_1.mp4,620,275,50,403,198
1,Video_1.mp4,620,259,25,278,141
1,Video_1.mp4,621,157,198,304,234
1,Video_1.mp4,621,274,50,404,198
1,Video_1.mp4,621,258,25,281,140
1,Video_1.mp4,622,157,196,305,236
1,Video_1.mp4,622,270,49,406,198
1,Video_1.mp4,622,255,26,284,139
1,Video_1.mp4,623,158,194,305,238
1,Video_1.mp4,623,260,49,407,198
1,Video_1.mp4,623,252,26,289,140
1,Video_1.mp4,624,158,192,305,240
1,Video_1.mp4,624,262,49,409,198
1,Video_1.mp4,624,250,25,294,141
1,Video_1.mp4,625,159,192,304,240
1,Video_1.mp4,625,262,50,413,200
1,Video_1.mp4,625,247,25,296,141
1,Video_1.mp4,626,160,191,304,241
1,Video_1.mp4,626,258,50,414,200
1,Video_1.mp4,626,248,25,294,140
1,Video_1.mp4,627,160,191,304,241
1,Video_1.mp4,627,256,50,415,201
1,Video_1.mp4,628,160,192,304,240
1,Video_1.mp4,628,257,50,416,201
1,Video_1.mp4,629,161,191,304,241
1,Video_1.mp4,629,256,50,420,202
1,Video_1.mp4,630,161,190,304,242
1,Video_1.mp4,630,254,50,426,205
1,Video_1.mp4,631,162,189,304,243
1,Video_1.mp4,631,258,50,427,206
1,Video_1.mp4,631,237,24,312,147
1,Video_1.mp4,632,163,188,304,244
1,Video_1.mp4,632,259,50,428,206
1,Video_1.mp4,632,237,24,311,147
1,Video_1.mp4,633,164,186,304,246
1,Video_1.mp4,633,259,49,433,210
1,Video_1.mp4,634,164,184,305,248
1,Video_1.mp4,634,262,49,433,209
1,Video_1.mp4,634,238,23,315,149
1,Video_1.mp4,635,165,182,305,250
1,Video_1.mp4,635,263,49,435,211
1,Video_1.mp4,635,241,23,311,146
1,Video_1.mp4,636,166,181,305,251
1,Video_1.mp4,636,263,48,443,216
1,Video_1.mp4,636,241,23,311,146
1,Video_1.mp4,637,167,180,304,252
1,Video_1.mp4,637,260,48,445,217
1,Video_1.mp4,638,167,179,305,253
1,Video_1.mp4,638,263,47,443,218
1,Video_1.mp4,639,168,178,304,254
1,Video_1.mp4,639,266,47,444,218
1,Video_1.mp4,640,168,177,305,255
1,Video_1.mp4,640,279,46,436,215
1,Video_1.mp4,641,168,177,305,255
1,Video_1.mp4,641,285,45,432,214
1,Video_1.mp4,642,169,177,304,255
1,Video_1.mp4,642,285,44,433,215
1,Video_1.mp4,642,237,22,326,153
1,Video_1.mp4,643,169,176,304,256
1,Video_1.mp4,643,285,44,429,213
1,Video_1.mp4,643,236,21,329,156
1,Video_1.mp4,644,168,175,305,257
1,Video_1.mp4,644,291,43,416,207
1,Video_1.mp4,644,229,21,343,164
1,Video_1.mp4,645,167,173,305,259
1,Video_1.mp4,645,305,42,414,205
1,Video_1.mp4,645,224,22,354,171
1,Video_1.mp4,646,167,170,305,262
1,Video_1.mp4,646,303,42,416,206
1,Video_1.mp4,646,221,22,361,178
1,Video_1.mp4,647,166,169,304,263
1,Video_1.mp4,647,309,42,412,203
1,Video_1.mp4,647,220,22,365,183
1,Video_1.mp4,648,164,167,304,265
1,Video_1.mp4,648,310,40,411,203
1,Video_1.mp4,648,220,21,365,187
1,Video_1.mp4,649,181,172,310,260
1,Video_1.mp4,649,311,39,408,202
1,Video_1.mp4,649,221,21,364,188
1,Video_1.mp4,650,185,175,316,257
1,Video_1.mp4,650,310,38,406,200
1,Video_1.mp4,650,219,21,369,190
1,Video_1.mp4,651,185,178,321,254
1,Video_1.mp4,651,314,38,403,198
1,Video_1.mp4,651,221,21,365,191
1,Video_1.mp4,652,183,180,326,252
1,Video_1.mp4,652,321,37,394,193
1,Video_1.mp4,652,221,21,358,190
1,Video_1.mp4,653,180,181,331,251
1,Video_1.mp4,653,324,36,391,190
1,Video_1.mp4,653,222,22,354,188
1,Video_1.mp4,654,177,184,334,248
1,Video_1.mp4,654,326,36,390,189
1,Video_1.mp4,654,224,22,350,189
1,Video_1.mp4,655,156,186,330,246
1,Video_1.mp4,655,324,35,390,187
1,Video_1.mp4,655,225,22,346,189
1,Video_1.mp4,656,148,189,328,243
1,Video_1.mp4,656,323,34,390,187
1,Video_1.mp4,656,225,22,343,189
1,Video_1.mp4,657,160,189,330,243
1,Video_1.mp4,657,317,35,392,186
1,Video_1.mp4,657,226,22,340,188
1,Video_1.mp4,658,164,189,332,243
1,Video_1.mp4,658,320,34,393,187
1,Video_1.mp4,658,227,23,337,187
1,Video_1.mp4,659,144,189,331,243
1,Video_1.mp4,659,336,34,393,187
1,Video_1.mp4,659,227,23,334,187
1,Video_1.mp4,660,137,190,328,242
1,Video_1.mp4,660,341,33,392,186
1,Video_1.mp4,660,227,24,331,186
1,Video_1.mp4,661,131,189,326,243
1,Video_1.mp4,661,342,32,399,189
1,Video_1.mp4,661,224,24,327,185
1,Video_1.mp4,662,128,188,324,244
1,Video_1.mp4,662,332,31,409,194
1,Video_1.mp4,662,221,25,327,185
1,Video_1.mp4,663,125,187,323,245
1,Video_1.mp4,663,334,30,414,197
1,Video_1.mp4,663,219,25,323,184
1,Video_1.mp4,664,123,187,321,245
1,Video_1.mp4,664,318,29,414,198
1,Video_1.mp4,664,219,25,320,183
1,Video_1.mp4,665,120,186,318,246
1,Video_1.mp4,665,321,28,414,198
1,Video_1.mp4,665,216,26,318,182
1,Video_1.mp4,666,116,185,316,247
1,Video_1.mp4,666,311,27,411,198
1,Video_1.mp4,666,218,26,319,184
1,Video_1.mp4,667,113,184,315,248
1,Video_1.mp4,667,316,27,411,199
1,Video_1.mp4,667,215,27,317,183
1,Video_1.mp4,668,113,184,313,248
1,Video_1.mp4,668,318,28,410,198
1,Video_1.mp4,668,214,26,316,184
1,Video_1.mp4,669,111,183,313,249
1,Video_1.mp4,669,327,27,408,198
1,Video_1.mp4,669,213,27,316,184
1,Video_1.mp4,670,109,182,312,250
1,Video_1.mp4,670,323,27,407,199
1,Video_1.mp4,670,213,27,313,182
1,Video_1.mp4,671,108,180,310,252
1,Video_1.mp4,671,313,27,404,197
1,Video_1.mp4,671,213,27,309,181
1,Video_1.mp4,672,107,181,309,251
1,Video_1.mp4,672,313,26,406,199
1,Video_1.mp4,672,211,26,310,181
1,Video_1.mp4,673,105,181,309,251
1,Video_1.mp4,673,314,25,405,200
1,Video_1.mp4,673,211,25,307,181
1,Video_1.mp4,674,103,181,308,251
1,Video_1.mp4,674,314,25,404,200
1,Video_1.mp4,674,212,25,300,178
1,Video_1.mp4,675,102,181,306,251
1,Video_1.mp4,675,315,25,399,198
1,Video_1.mp4,675,211,25,298,176
1,Video_1.mp4,676,100,181,305,251
1,Video_1.mp4,676,314,26,397,196
1,Video_1.mp4,676,208,25,297,176
1,Video_1.mp4,677,99,181,304,251
1,Video_1.mp4,677,310,25,394,196
1,Video_1.mp4,677,207,24,296,177
1,Video_1.mp4,678,97,182,304,250
1,Video_1.mp4,678,306,26,390,195
1,Video_1.mp4,678,203,24,294,176
1,Video_1.mp4,679,96,182,303,250
1,Video_1.mp4,679,304,25,388,194
1,Video_1.mp4,679,203,23,290,174
1,Video_1.mp4,680,95,181,304,251
1,Video_1.mp4,680,298,24,387,194
1,Video_1.mp4,680,200,23,288,173
1,Video_1.mp4,681,97,182,303,250
1,Video_1.mp4,681,293,24,385,193
1,Video_1.mp4,681,196,23,291,175
1,Video_1.mp4,682,100,182,303,250
1,Video_1.mp4,682,289,25,385,195
1,Video_1.mp4,682,194,23,286,173
1,Video_1.mp4,683,105,183,306,249
1,Video_1.mp4,683,284,25,387,197
1,Video_1.mp4,683,180,24,288,176
1,Video_1.mp4,684,109,185,309,247
1,Video_1.mp4,684,282,25,387,197
1,Video_1.mp4,684,176,24,288,175
1,Video_1.mp4,685,112,186,310,246
1,Video_1.mp4,685,281,25,384,198
1,Video_1.mp4,686,114,188,313,244
1,Video_1.mp4,686,277,25,384,198
1,Video_1.mp4,687,114,188,316,244
1,Video_1.mp4,687,273,24,382,199
1,Video_1.mp4,688,117,189,319,243
1,Video_1.mp4,688,271,23,378,198
1,Video_1.mp4,689,122,189,321,243
1,Video_1.mp4,689,269,22,374,196
1,Video_1.mp4,690,126,189,325,243
1,Video_1.mp4,690,268,21,369,195
1,Video_1.mp4,691,130,190,328,242
1,Video_1.mp4,691,266,20,364,193
1,Video_1.mp4,692,133,192,331,240
1,Video_1.mp4,692,264,19,360,192
1,Video_1.mp4,693,136,191,334,241
1,Video_1.mp4,693,260,19,358,191
1,Video_1.mp4,694,138,192,337,240
1,Video_1.mp4,694,257,19,355,191
1,Video_1.mp4,695,139,192,340,240
1,Video_1.mp4,695,254,19,354,192
1,Video_1.mp4,696,143,191,343,241
1,Video_1.mp4,696,251,19,354,192
1,Video_1.mp4,697,148,191,347,241
1,Video_1.mp4,697,249,21,353,192
1,Video_1.mp4,698,151,190,350,242
1,Video_1.mp4,698,247,21,350,192
1,Video_1.mp4,699,152,192,354,240
1,Video_1.mp4,699,246,21,346,192
1,Video_1.mp4,700,154,193,357,239
1,Video_1.mp4,700,246,21,343,191
1,Video_1.mp4,701,154,193,360,239
1,Video_1.mp4,701,244,22,340,189
1,Video_1.mp4,702,153,193,362,239
1,Video_1.mp4,702,243,21,337,189
1,Video_1.mp4,703,152,193,365,239
1,Video_1.mp4,703,240,19,336,189
1,Video_1.mp4,704,151,193,367,239
1,Video_1.mp4,704,239,19,334,189
1,Video_1.mp4,705,150,194,369,238
1,Video_1.mp4,705,237,17,331,188
1,Video_1.mp4,706,149,194,370,238
1,Video_1.mp4,706,235,16,329,188
1,Video_1.mp4,707,147,194,373,238
1,Video_1.mp4,707,233,15,326,188
1,Video_1.mp4,708,147,193,374,239
1,Video_1.mp4,708,233,15,321,185
1,Video_1.mp4,709,146,193,375,239
1,Video_1.mp4,709,233,15,315,183
1,Video_1.mp4,710,144,192,376,240
1,Video_1.mp4,710,231,14,311,181
1,Video_1.mp4,711,142,192,377,240
1,Video_1.mp4,711,230,12,308,179
1,Video_1.mp4,712,140,192,378,240
1,Video_1.mp4,712,229,8,306,179
1,Video_1.mp4,713,139,191,379,241
1,Video_1.mp4,713,227,6,304,178
1,Video_1.mp4,714,137,190,380,242
1,Video_1.mp4,714,227,6,301,177
1,Video_1.mp4,715,135,189,379,243
1,Video_1.mp4,715,225,3,300,176
1,Video_1.mp4,716,131,189,380,243
1,Video_1.mp4,716,224,3,299,176
1,Video_1.mp4,717,130,188,380,244
1,Video_1.mp4,717,221,6,302,178
1,Video_1.mp4,718,127,187,380,245
1,Video_1.mp4,718,218,11,303,179
1,Video_1.mp4,719,125,186,379,246
1,Video_1.mp4,719,216,12,301,179
1,Video_1.mp4,720,124,186,378,246
1,Video_1.mp4,720,214,13,299,178
1,Video_1.mp4,721,124,186,376,246
1,Video_1.mp4,721,211,13,299,179
1,Video_1.mp4,722,121,186,375,246
1,Video_1.mp4,722,208,14,300,180
1,Video_1.mp4,723,122,185,374,247
1,Video_1.mp4,723,202,14,301,181
1,Video_1.mp4,724,120,185,373,247
1,Video_1.mp4,724,200,14,300,180
